interval_from,interval_to,no2_B0_min,no2_B0_max,no2_B0_mean,no2_B0_stDev,no2_B0_sampleCount,no2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2019-08-01,2019-09-01,-2.9520942916860804e-06,4.174935747869313e-05,2.3999102826568195e-05,7.682172000021795e-06,65536,29616,NUTS_SL_01m_2024.shp,SI037,2019,August,8
2019-09-01,2019-10-01,-5.074464297649683e-07,4.951188020640984e-05,3.27153075144971e-05,1.3538853648098449e-05,65536,57829,NUTS_SL_01m_2024.shp,SI037,2019,September,9
2019-11-01,2019-12-01,1.8522017853683792e-05,7.454777369275689e-05,5.1232101058834356e-05,1.25223116368451e-05,65536,53002,NUTS_SL_01m_2024.shp,SI037,2019,November,11
2019-12-01,2020-01-01,-4.960313617630163e-06,9.316074283560738e-05,3.756442520608988e-05,2.1164300148895463e-05,65536,36207,NUTS_SL_01m_2024.shp,SI037,2019,December,12
2020-01-01,2020-02-01,1.6584664990659803e-05,7.163621921790764e-05,4.051815057435366e-05,1.3948822049465121e-05,65536,35281,NUTS_SL_01m_2024.shp,SI037,2020,January,1
2020-02-01,2020-03-01,1.0958993698295671e-05,7.250054477481171e-05,3.96014866678522e-05,2.0657723293665103e-05,65536,63989,NUTS_SL_01m_2024.shp,SI037,2020,February,2
2020-03-01,2020-04-01,7.069198090903228e-06,5.548033368540928e-05,3.080858125753182e-05,1.419783973438071e-05,65536,61273,NUTS_SL_01m_2024.shp,SI037,2020,March,3
2020-04-01,2020-05-01,1.3173780644137878e-05,3.628911144915037e-05,2.7190304837549008e-05,6.426321605163008e-06,65536,60160,NUTS_SL_01m_2024.shp,SI037,2020,April,4
2020-06-01,2020-07-01,2.7879627850779798e-06,3.597437171265483e-05,2.0291686927436865e-05,7.316750665528624e-06,65536,28409,NUTS_SL_01m_2024.shp,SI037,2020,June,6
2020-07-01,2020-08-01,-1.6573743550907238e-06,5.0900140195153654e-05,2.2717447017265224e-05,1.2465437472455087e-05,65536,50812,NUTS_SL_01m_2024.shp,SI037,2020,July,7
2020-09-01,2020-10-01,-4.6249833758338355e-06,7.243886648211628e-05,3.0792367582817584e-05,1.416767354418569e-05,65536,31211,NUTS_SL_01m_2024.shp,SI037,2020,September,9
2020-10-01,2020-11-01,-1.8206606910098344e-05,4.9624581151874736e-05,1.9351865461024727e-05,1.1583185521409196e-05,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,October,10
2020-11-01,2020-12-01,1.931021142809186e-05,6.170549750095233e-05,4.460724771142255e-05,1.257266715152089e-05,65536,59949,NUTS_SL_01m_2024.shp,SI037,2020,November,11
2021-02-01,2021-03-01,7.155312687245896e-06,5.6482109357602894e-05,3.221794925423642e-05,9.725526721479554e-06,65536,26460,NUTS_SL_01m_2024.shp,SI037,2021,February,2
2021-03-01,2021-04-01,-1.280989181395853e-05,4.874495425610803e-05,1.9694963238732796e-05,1.2143804410744945e-05,65536,26263,NUTS_SL_01m_2024.shp,SI037,2021,March,3
2021-04-01,2021-05-01,-2.387467475273297e-06,3.84192680940032e-05,1.270387559876783e-05,9.917510302981073e-06,65536,56738,NUTS_SL_01m_2024.shp,SI037,2021,April,4
2021-05-01,2021-06-01,3.2074506179924356e-06,2.5993469535023905e-05,1.4565333085629523e-05,7.662867832793982e-06,65536,60793,NUTS_SL_01m_2024.shp,SI037,2021,May,5
2021-06-01,2021-07-01,-1.9976623661932535e-05,4.82170216855593e-05,1.3528915240766179e-05,1.2497972241781238e-05,65536,38567,NUTS_SL_01m_2024.shp,SI037,2021,June,6
2021-07-01,2021-08-01,-1.2337917723925784e-05,5.0708251364994794e-05,2.0546884349529912e-05,1.0449511399055538e-05,65536,30727,NUTS_SL_01m_2024.shp,SI037,2021,July,7
2021-08-01,2021-09-01,-6.1626528804481495e-06,6.298909283941612e-05,2.4643908350490966e-05,1.0862560229686184e-05,65536,44818,NUTS_SL_01m_2024.shp,SI037,2021,August,8
2021-10-01,2021-11-01,2.5319579322058416e-07,5.29976787220221e-05,2.7149734871458635e-05,1.00531527712374e-05,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,October,10
2021-11-01,2021-12-01,7.805643690517172e-06,8.118625555653125e-05,4.659176600346551e-05,2.2732200138738483e-05,65536,60213,NUTS_SL_01m_2024.shp,SI037,2021,November,11
2021-12-01,2022-01-01,2.339361799386097e-06,7.61437913752161e-05,4.0019423562700156e-05,1.6993095496211794e-05,65536,27595,NUTS_SL_01m_2024.shp,SI037,2021,December,12
2022-02-01,2022-03-01,2.1872730940231122e-05,8.285228977911174e-05,4.377477351937428e-05,1.596249014101025e-05,65536,59505,NUTS_SL_01m_2024.shp,SI037,2022,February,2
2022-04-01,2022-05-01,2.0270390166388097e-07,5.126400719746016e-05,2.4534991849176242e-05,1.0046824688018738e-05,65536,31948,NUTS_SL_01m_2024.shp,SI037,2022,April,4
2022-05-01,2022-06-01,-5.96053894241777e-07,4.4229585910215974e-05,1.6857248984742483e-05,8.696136718248723e-06,65536,51990,NUTS_SL_01m_2024.shp,SI037,2022,May,5
2022-06-01,2022-07-01,3.063916665269062e-06,4.39173927588854e-05,2.2003672249806707e-05,1.0285437457771234e-05,65536,51624,NUTS_SL_01m_2024.shp,SI037,2022,June,6
2022-07-01,2022-08-01,2.9260954761411995e-06,5.520452032214962e-05,2.4229596319451068e-05,1.3309743308759145e-05,65536,49983,NUTS_SL_01m_2024.shp,SI037,2022,July,7
2022-09-01,2022-10-01,-7.908874408713018e-07,3.284647027612664e-05,1.8260402530338432e-05,1.0973419385161952e-05,65536,63658,NUTS_SL_01m_2024.shp,SI037,2022,September,9
2022-10-01,2022-11-01,4.89817330162623e-06,5.5817945394665e-05,2.6078636446165372e-05,9.89408912618421e-06,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,October,10
2022-12-01,2023-01-01,-3.3476189855718985e-05,6.593374564545229e-05,2.1057717271002127e-05,2.0048401948442417e-05,65536,26819,NUTS_SL_01m_2024.shp,SI037,2022,December,12
2023-01-01,2023-02-01,1.5638157492503524e-05,5.795394099550322e-05,3.1956146697121014e-05,1.3543693632305746e-05,65536,61978,NUTS_SL_01m_2024.shp,SI037,2023,January,1
2023-04-01,2023-05-01,4.519999038166134e-06,3.3763921237550676e-05,1.8530634432102807e-05,9.61641858645568e-06,65536,60565,NUTS_SL_01m_2024.shp,SI037,2023,April,4
2023-06-01,2023-07-01,7.352899501711363e-06,6.577300518983975e-05,3.405017067424082e-05,1.1310517445389322e-05,65536,29186,NUTS_SL_01m_2024.shp,SI037,2023,June,6
2023-07-01,2023-08-01,-9.191217941406649e-06,3.170925992890261e-05,7.613045599108e-06,8.196479394696594e-06,65536,48337,NUTS_SL_01m_2024.shp,SI037,2023,July,7
2023-08-01,2023-09-01,-1.1858594007208012e-05,2.679817953321617e-05,7.304150260948832e-06,7.351496615499195e-06,65536,32715,NUTS_SL_01m_2024.shp,SI037,2023,August,8
2023-09-01,2023-10-01,-4.280069788364926e-06,4.053895827382803e-05,2.290242830556626e-05,8.487606751095818e-06,65536,58876,NUTS_SL_01m_2024.shp,SI037,2023,September,9
2023-10-01,2023-11-01,-2.9679160888917977e-06,7.138415821827948e-05,2.9435101259713832e-05,1.5837112546180486e-05,65536,44101,NUTS_SL_01m_2024.shp,SI037,2023,October,10
2024-01-01,2024-02-01,1.6155463526956737e-05,9.437929111300036e-05,4.9005102012639e-05,1.9699996515482554e-05,65536,51510,NUTS_SL_01m_2024.shp,SI037,2024,January,1
2024-02-01,2024-03-01,5.959320697002113e-05,8.542330760974437e-05,6.43211530569835e-05,9.085876848013847e-06,65536,65112,NUTS_SL_01m_2024.shp,SI037,2024,February,2
2024-03-01,2024-04-01,1.303572571487166e-05,3.197851765435189e-05,2.107970879915204e-05,9.085730980416674e-06,65536,64263,NUTS_SL_01m_2024.shp,SI037,2024,March,3
2024-04-01,2024-05-01,3.569761474864208e-06,5.552935181185603e-05,2.8218190763463416e-05,1.0928694396076404e-05,65536,25929,NUTS_SL_01m_2024.shp,SI037,2024,April,4
2024-05-01,2024-06-01,-5.349205821403302e-06,5.123181836097501e-05,2.6056141466936746e-05,1.0641187540945996e-05,65536,49087,NUTS_SL_01m_2024.shp,SI037,2024,May,5
2024-06-01,2024-07-01,-5.816604243591428e-06,2.7843316274811514e-05,1.0127778496618683e-05,7.877600399432966e-06,65536,26740,NUTS_SL_01m_2024.shp,SI037,2024,June,6
2024-07-01,2024-08-01,2.937284534709761e-06,2.9878672648919746e-05,1.6659545030659406e-05,5.293581790744718e-06,65536,25942,NUTS_SL_01m_2024.shp,SI037,2024,July,7
2024-08-01,2024-09-01,4.015709578197857e-07,4.805330536328256e-05,2.2937182336157428e-05,7.328534099196435e-06,65536,25929,NUTS_SL_01m_2024.shp,SI037,2024,August,8
2024-09-01,2024-10-01,-1.0478150215931237e-05,4.94486084789969e-05,1.8230777202011492e-05,1.0097389560985595e-05,65536,25929,NUTS_SL_01m_2024.shp,SI037,2024,September,9
2024-10-01,2024-11-01,1.5392566865557455e-06,6.148436659714207e-05,3.1186324094698475e-05,1.1859415045210612e-05,65536,25929,NUTS_SL_01m_2024.shp,SI037,2024,October,10
2024-11-01,2024-12-01,3.716671926667914e-05,6.75090923323296e-05,5.481995944954802e-05,7.455712972055406e-06,65536,43677,NUTS_SL_01m_2024.shp,SI037,2024,November,11
2024-12-01,2025-01-01,1.0894429578911513e-05,9.178803884424269e-05,4.574255576373423e-05,1.8160883490684832e-05,65536,31700,NUTS_SL_01m_2024.shp,SI037,2024,December,12
2018-04-01,2018-05-01,7.014260063442634e-06,2.9356786399148405e-05,1.4332463452329803e-05,8.158070275968008e-06,65536,60958,NUTS_SL_01m_2024.shp,SI038,2018,April,4
2018-05-01,2018-06-01,1.1362948498572223e-05,3.929104786948301e-05,2.491400331527297e-05,1.130514382862826e-05,65536,63033,NUTS_SL_01m_2024.shp,SI038,2018,May,5
2018-06-01,2018-07-01,6.368284743984987e-07,4.826366784982383e-05,2.759396728158426e-05,9.979773555047648e-06,65536,18878,NUTS_SL_01m_2024.shp,SI038,2018,June,6
2018-07-01,2018-08-01,8.065821930358652e-06,4.140217060921714e-05,2.4210303733448647e-05,6.0752051569730566e-06,65536,19155,NUTS_SL_01m_2024.shp,SI038,2018,July,7
2018-09-01,2018-10-01,-1.1472977348603308e-05,4.5072014472680166e-05,1.701556750773625e-05,9.830354208260698e-06,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,September,9
2018-10-01,2018-11-01,1.8320450863029691e-06,4.088280547875911e-05,2.2918145210175376e-05,8.130429223978007e-06,65536,43892,NUTS_SL_01m_2024.shp,SI038,2018,October,10
2018-12-01,2019-01-01,-1.0079383173433598e-05,5.881122706341557e-05,2.4538325737463357e-05,1.793242826310957e-05,65536,47529,NUTS_SL_01m_2024.shp,SI038,2018,December,12
2019-02-01,2019-03-01,3.459702384134289e-06,6.381158891599625e-05,3.4087859787860246e-05,1.1588823595378806e-05,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,February,2
2019-03-01,2019-04-01,7.151070349209476e-06,5.459022577269934e-05,2.674780143200145e-05,1.0284716042950463e-05,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,March,3
2019-05-01,2019-06-01,2.6284786144969985e-05,3.209093483746983e-05,3.151031996821986e-05,1.741844607749957e-06,65536,65506,NUTS_SL_01m_2024.shp,SI038,2019,May,5
2019-06-01,2019-07-01,-1.4301393775895122e-06,4.356200588517822e-05,2.2067157509810588e-05,9.121214095618466e-06,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,June,6
2019-07-01,2019-08-01,2.7337078790878877e-05,2.7337078790878877e-05,2.7337078790878877e-05,0.0,65536,64669,NUTS_SL_01m_2024.shp,SI038,2019,July,7
2019-08-01,2019-09-01,-3.571226443455089e-06,5.5861837608972564e-05,2.4137207848013733e-05,1.1178964225398026e-05,65536,33007,NUTS_SL_01m_2024.shp,SI038,2019,August,8
2019-10-01,2019-11-01,2.1537738575716503e-05,2.6508449082029983e-05,2.442468230480705e-05,2.4526959514768584e-06,65536,64651,NUTS_SL_01m_2024.shp,SI038,2019,October,10
2019-11-01,2019-12-01,2.597868842713069e-06,0.00010709391062846407,4.6771527820288734e-05,2.03507344923825e-05,65536,41430,NUTS_SL_01m_2024.shp,SI038,2019,November,11
2019-12-01,2020-01-01,5.5632367548241746e-06,9.991890692617744e-05,4.6439876816244e-05,1.9276027016630405e-05,65536,17572,NUTS_SL_01m_2024.shp,SI038,2019,December,12
2020-01-01,2020-02-01,4.4242518924875185e-05,5.681135371560231e-05,4.741726528658626e-05,5.461121502183468e-06,65536,62832,NUTS_SL_01m_2024.shp,SI038,2020,January,1
2020-02-01,2020-03-01,1.532261012471281e-05,8.206882193917409e-05,3.537735750239243e-05,1.6512876522212383e-05,65536,58066,NUTS_SL_01m_2024.shp,SI038,2020,February,2
2020-03-01,2020-04-01,4.164500751357991e-06,5.548033368540928e-05,2.09301610901815e-05,1.0802906683117446e-05,65536,32830,NUTS_SL_01m_2024.shp,SI038,2020,March,3
2020-04-01,2020-05-01,1.7188373021781445e-05,4.477077891351655e-05,3.7647109715964084e-05,8.108389811320629e-06,65536,63660,NUTS_SL_01m_2024.shp,SI038,2020,April,4
2020-05-01,2020-06-01,5.106764092488447e-06,5.106764092488447e-06,5.106764092488447e-06,0.0,65536,64728,NUTS_SL_01m_2024.shp,SI038,2020,May,5
2020-06-01,2020-07-01,3.285203774794354e-06,4.587090734275989e-05,2.0885655811467463e-05,9.268579720394854e-06,65536,41515,NUTS_SL_01m_2024.shp,SI038,2020,June,6
2020-07-01,2020-08-01,8.46577859192621e-06,4.420819095685147e-05,2.4987217490997014e-05,1.367831773952441e-05,65536,60003,NUTS_SL_01m_2024.shp,SI038,2020,July,7
2020-09-01,2020-10-01,6.444671498684329e-07,7.365403871517628e-05,3.185886795297336e-05,1.3182654814413154e-05,65536,18350,NUTS_SL_01m_2024.shp,SI038,2020,September,9
2020-10-01,2020-11-01,-2.5344081223011017e-05,4.744833131553605e-05,1.3056698624939947e-05,1.3276907990609708e-05,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,October,10
2020-11-01,2020-12-01,7.308425210794667e-06,5.256088115856983e-05,2.5080074495347513e-05,9.323541781725957e-06,65536,22122,NUTS_SL_01m_2024.shp,SI038,2020,November,11
2021-02-01,2021-03-01,2.7802611839433666e-06,4.934593744110316e-05,2.8006410480947937e-05,1.1314936232080052e-05,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,February,2
2021-03-01,2021-04-01,-5.243414307187777e-06,4.9022972234524786e-05,2.35308195894138e-05,9.444406046350885e-06,65536,17034,NUTS_SL_01m_2024.shp,SI038,2021,March,3
2021-04-01,2021-05-01,6.192003070282226e-07,9.370140105602331e-06,6.757919270207072e-06,4.004458712267085e-06,65536,64866,NUTS_SL_01m_2024.shp,SI038,2021,April,4
2021-05-01,2021-06-01,1.0206427759840153e-05,4.157186413067393e-05,2.7618705811550074e-05,7.302712153541265e-06,65536,53879,NUTS_SL_01m_2024.shp,SI038,2021,May,5
2021-06-01,2021-07-01,-1.3523187590180896e-05,5.13606246386189e-05,1.7015707419210032e-05,1.19741691776336e-05,65536,28166,NUTS_SL_01m_2024.shp,SI038,2021,June,6
2021-07-01,2021-08-01,-1.0409829883428756e-05,5.221474202699028e-05,1.4702379999767424e-05,1.2802750828059533e-05,65536,31777,NUTS_SL_01m_2024.shp,SI038,2021,July,7
2021-08-01,2021-09-01,2.6401753530080896e-06,5.0613682105904445e-05,2.254311087016116e-05,1.6684237778585797e-05,65536,59926,NUTS_SL_01m_2024.shp,SI038,2021,August,8
2021-09-01,2021-10-01,-2.5997934471888584e-07,3.602455763029866e-05,1.6451819031455364e-05,9.38290727163172e-06,65536,43145,NUTS_SL_01m_2024.shp,SI038,2021,September,9
2021-10-01,2021-11-01,-8.261777111329138e-06,5.0163907872047275e-05,2.4187237629727657e-05,9.834947457557411e-06,65536,37121,NUTS_SL_01m_2024.shp,SI038,2021,October,10
2021-11-01,2021-12-01,7.095379987731576e-05,0.00012531463289633393,0.00010222476001461975,2.11377410949059e-05,65536,64404,NUTS_SL_01m_2024.shp,SI038,2021,November,11
2021-12-01,2022-01-01,-1.1191882549610455e-06,9.629357373341918e-05,5.0938719168329326e-05,2.0323609737791607e-05,65536,22124,NUTS_SL_01m_2024.shp,SI038,2021,December,12
2022-02-01,2022-03-01,7.23179118722328e-06,7.153640035539865e-05,4.002997976908005e-05,1.1080539608430095e-05,65536,25342,NUTS_SL_01m_2024.shp,SI038,2022,February,2
2022-04-01,2022-05-01,1.9467458969302243e-06,3.5662040318129584e-05,1.9744971714319885e-05,7.000373897468625e-06,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,April,4
2022-05-01,2022-06-01,8.782053555478342e-06,1.7017964637489058e-05,1.2038432827284602e-05,2.571730174706822e-06,65536,64807,NUTS_SL_01m_2024.shp,SI038,2022,May,5
2022-06-01,2022-07-01,7.2731436375761405e-06,3.9512338844360784e-05,1.960683950108849e-05,1.0980113742622788e-05,65536,57346,NUTS_SL_01m_2024.shp,SI038,2022,June,6
2022-07-01,2022-08-01,2.8989756174269132e-05,4.335775884101167e-05,3.561274818015299e-05,6.426861314304967e-06,65536,64973,NUTS_SL_01m_2024.shp,SI038,2022,July,7
2022-10-01,2022-11-01,4.789779268321581e-06,6.720993405906484e-05,3.4544666430916806e-05,1.1354371276886986e-05,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,October,10
2022-12-01,2023-01-01,-2.8448615921661258e-05,5.945998418610543e-05,2.725257144029188e-05,1.8153346907325647e-05,65536,62564,NUTS_SL_01m_2024.shp,SI038,2022,December,12
2023-01-01,2023-02-01,9.77414947556099e-06,6.68220964143984e-05,4.1529312995238744e-05,1.4734581466977921e-05,65536,47415,NUTS_SL_01m_2024.shp,SI038,2023,January,1
2023-04-01,2023-05-01,3.095762224347709e-07,2.420575219730381e-05,1.3260709528076575e-05,6.731543601922124e-06,65536,55777,NUTS_SL_01m_2024.shp,SI038,2023,April,4
2023-06-01,2023-07-01,2.4367514924961142e-05,6.782505079172552e-05,4.2545939205910154e-05,9.480855232864915e-06,65536,21527,NUTS_SL_01m_2024.shp,SI038,2023,June,6
2023-07-01,2023-08-01,-5.023505764256697e-06,4.336545680416748e-05,1.5130576712309817e-05,1.0695400506168642e-05,65536,47749,NUTS_SL_01m_2024.shp,SI038,2023,July,7
2023-09-01,2023-10-01,-2.519663439670694e-06,4.025477392133325e-05,2.2188353760308927e-05,1.1548519479907455e-05,65536,36621,NUTS_SL_01m_2024.shp,SI038,2023,September,9
2023-10-01,2023-11-01,1.0443321798447869e-06,4.3587620893958956e-05,2.727122952755917e-05,1.5983364891587085e-05,65536,63773,NUTS_SL_01m_2024.shp,SI038,2023,October,10
2024-01-01,2024-02-01,2.71754979621619e-05,6.451999070122838e-05,4.442806715977848e-05,9.470442324054182e-06,65536,46287,NUTS_SL_01m_2024.shp,SI038,2024,January,1
2024-03-01,2024-04-01,1.5086303392308764e-05,2.043270069407299e-05,1.7778039914060313e-05,2.2362921285314407e-06,65536,62476,NUTS_SL_01m_2024.shp,SI038,2024,March,3
2024-04-01,2024-05-01,4.08767482440453e-06,4.522889503277838e-05,2.8390393074587427e-05,8.798366874835295e-06,65536,16372,NUTS_SL_01m_2024.shp,SI038,2024,April,4
2024-06-01,2024-07-01,-7.680316230107564e-06,1.8044487660517916e-05,5.646094874258721e-06,6.547794812184832e-06,65536,52169,NUTS_SL_01m_2024.shp,SI038,2024,June,6
2024-07-01,2024-08-01,-6.110182312113466e-06,3.898073919117451e-05,1.7521236608242294e-05,6.704897464931607e-06,65536,16372,NUTS_SL_01m_2024.shp,SI038,2024,July,7
2024-08-01,2024-09-01,3.911691692337627e-06,4.125718987779692e-05,2.332809249985499e-05,6.930262993410558e-06,65536,20639,NUTS_SL_01m_2024.shp,SI038,2024,August,8
2024-09-01,2024-10-01,-1.019364208332263e-05,4.361172250355594e-05,1.577458890348875e-05,9.293299554048273e-06,65536,19935,NUTS_SL_01m_2024.shp,SI038,2024,September,9
2024-10-01,2024-11-01,1.5392566865557455e-06,6.711913010803983e-05,3.264096685761822e-05,1.4909616041257573e-05,65536,16372,NUTS_SL_01m_2024.shp,SI038,2024,October,10
2024-11-01,2024-12-01,2.6252355382894166e-05,5.622742901323363e-05,4.425570951117254e-05,6.464744063170073e-06,65536,19977,NUTS_SL_01m_2024.shp,SI038,2024,November,11
2024-12-01,2025-01-01,1.164744662673911e-05,7.867157546570525e-05,3.9017010345358694e-05,1.4387235420234329e-05,65536,18206,NUTS_SL_01m_2024.shp,SI038,2024,December,12
2018-04-01,2018-05-01,1.2166790838818997e-05,3.524143903632648e-05,2.2857614102114024e-05,7.2040126247425845e-06,65536,62408,NUTS_SL_01m_2024.shp,SI04,2018,April,4
2018-05-01,2018-06-01,3.986534920841223e-06,5.896808215766214e-05,2.3626643324931016e-05,1.065023499182882e-05,65536,50989,NUTS_SL_01m_2024.shp,SI04,2018,May,5
2018-06-01,2018-07-01,-7.313522587537591e-07,5.329036866896786e-05,2.4637502777625473e-05,9.603564867831301e-06,65536,50523,NUTS_SL_01m_2024.shp,SI04,2018,June,6
2018-07-01,2018-08-01,8.065821930358652e-06,5.518964462680742e-05,2.8799941669505183e-05,7.889906152767314e-06,65536,39845,NUTS_SL_01m_2024.shp,SI04,2018,July,7
2018-09-01,2018-10-01,-8.99714905244764e-06,4.990354136680253e-05,2.0445875743953095e-05,1.0757272073322482e-05,65536,30118,NUTS_SL_01m_2024.shp,SI04,2018,September,9
2018-10-01,2018-11-01,-3.964540610468248e-06,5.5451917432947084e-05,2.7443369054800508e-05,1.2681909002259453e-05,65536,50600,NUTS_SL_01m_2024.shp,SI04,2018,October,10
2018-12-01,2019-01-01,-1.8156852092943154e-05,8.562884613638744e-05,3.021897846006288e-05,2.1694139457914485e-05,65536,51167,NUTS_SL_01m_2024.shp,SI04,2018,December,12
2019-01-01,2019-02-01,9.577950550010428e-06,8.960538252722472e-05,2.8902735050618156e-05,1.4193790165270813e-05,65536,60431,NUTS_SL_01m_2024.shp,SI04,2019,January,1
2019-02-01,2019-03-01,1.6714784578653052e-05,7.180608372436836e-05,4.430101974802652e-05,1.3019243186807484e-05,65536,60764,NUTS_SL_01m_2024.shp,SI04,2019,February,2
2019-03-01,2019-04-01,-8.35135597299086e-06,0.00012869392230641097,2.9419207333306418e-05,1.9127733567914392e-05,65536,30138,NUTS_SL_01m_2024.shp,SI04,2019,March,3
2019-04-01,2019-05-01,2.4912682420108467e-05,2.4912682420108467e-05,2.4912682420108467e-05,0.0,65536,65369,NUTS_SL_01m_2024.shp,SI04,2019,April,4
2019-05-01,2019-06-01,1.9132776287733577e-05,4.9327456508763134e-05,3.314036818212098e-05,6.642097590676123e-06,65536,61488,NUTS_SL_01m_2024.shp,SI04,2019,May,5
2019-06-01,2019-07-01,-1.3812179986416595e-06,6.853285594843328e-05,2.426245806860454e-05,9.730145667918694e-06,65536,30118,NUTS_SL_01m_2024.shp,SI04,2019,June,6
2019-07-01,2019-08-01,-1.3380128621065523e-05,5.02732909808401e-05,1.5184422095187159e-05,1.1159747483247493e-05,65536,47907,NUTS_SL_01m_2024.shp,SI04,2019,July,7
2019-08-01,2019-09-01,-1.9914629945105844e-07,6.277732609305531e-05,2.5341974963599532e-05,9.060555867863357e-06,65536,41232,NUTS_SL_01m_2024.shp,SI04,2019,August,8
2019-09-01,2019-10-01,1.707663614070043e-05,6.919854786247015e-05,3.826173032180639e-05,1.135307105545134e-05,65536,55718,NUTS_SL_01m_2024.shp,SI04,2019,September,9
2019-10-01,2019-11-01,3.7809227251273114e-06,4.990083471057005e-05,2.5144766603445944e-05,1.0622628798219667e-05,65536,58404,NUTS_SL_01m_2024.shp,SI04,2019,October,10
2019-11-01,2019-12-01,2.597868842713069e-06,0.00010172632028115913,5.035601896772412e-05,1.757705886446804e-05,65536,57380,NUTS_SL_01m_2024.shp,SI04,2019,November,11
2019-12-01,2020-01-01,-8.246971447078977e-06,0.00015529413940384984,5.276726599811066e-05,2.6674320107395363e-05,65536,35622,NUTS_SL_01m_2024.shp,SI04,2019,December,12
2020-01-01,2020-02-01,2.155499350919854e-05,0.00019506448006723076,6.639587212034612e-05,2.4331691266867367e-05,65536,62663,NUTS_SL_01m_2024.shp,SI04,2020,January,1
2020-02-01,2020-03-01,-2.2271649413596606e-06,7.304330938495696e-05,3.511542030813105e-05,1.655042489626015e-05,65536,50317,NUTS_SL_01m_2024.shp,SI04,2020,February,2
2020-03-01,2020-04-01,8.688776915732888e-07,6.277143256738782e-05,2.4228191364538845e-05,9.225786733487023e-06,65536,48446,NUTS_SL_01m_2024.shp,SI04,2020,March,3
2020-04-01,2020-05-01,1.0949912393698469e-05,6.367424066411331e-05,3.148246536696428e-05,9.38845276985071e-06,65536,62210,NUTS_SL_01m_2024.shp,SI04,2020,April,4
2020-06-01,2020-07-01,-6.798175604671997e-07,4.819199239136651e-05,2.1033643013899823e-05,9.298758225551865e-06,65536,47963,NUTS_SL_01m_2024.shp,SI04,2020,June,6
2020-07-01,2020-08-01,9.262703883905488e-07,4.646465094992891e-05,2.1079079488995412e-05,1.0352950326474694e-05,65536,54266,NUTS_SL_01m_2024.shp,SI04,2020,July,7
2020-09-01,2020-10-01,-1.1538714716152754e-05,0.00014052350888960063,3.6805128803037596e-05,1.8180181237727383e-05,65536,32862,NUTS_SL_01m_2024.shp,SI04,2020,September,9
2020-10-01,2020-11-01,-2.143540586985182e-05,0.0001072465893230401,2.0244185970178816e-05,1.6425906283872814e-05,65536,30416,NUTS_SL_01m_2024.shp,SI04,2020,October,10
2020-11-01,2020-12-01,3.5974333059130004e-06,6.112279515946284e-05,3.1591636881852035e-05,1.1600202013417835e-05,65536,44865,NUTS_SL_01m_2024.shp,SI04,2020,November,11
2020-12-01,2021-01-01,3.24349821312353e-05,7.929580169729888e-05,5.611984370642379e-05,1.548630230346912e-05,65536,64150,NUTS_SL_01m_2024.shp,SI04,2020,December,12
2021-02-01,2021-03-01,1.4153541769701405e-06,6.08079026278574e-05,2.949644759508175e-05,1.1125591837652658e-05,65536,33205,NUTS_SL_01m_2024.shp,SI04,2021,February,2
2021-03-01,2021-04-01,-9.79219203145476e-06,0.00011279536556685343,3.047041709609844e-05,1.7991000833988776e-05,65536,30943,NUTS_SL_01m_2024.shp,SI04,2021,March,3
2021-04-01,2021-05-01,-9.257123565475922e-06,4.220000118948519e-05,1.2403892393839973e-05,9.0665690701141e-06,65536,60896,NUTS_SL_01m_2024.shp,SI04,2021,April,4
2021-05-01,2021-06-01,2.569151547504589e-06,4.857711246586405e-05,2.5273067765998176e-05,1.040466153468559e-05,65536,53286,NUTS_SL_01m_2024.shp,SI04,2021,May,5
2021-06-01,2021-07-01,-1.41077416628832e-05,5.3715404646936804e-05,1.8712247357428024e-05,1.1237343526181593e-05,65536,36183,NUTS_SL_01m_2024.shp,SI04,2021,June,6
2021-07-01,2021-08-01,-1.0409829883428756e-05,4.903775698039681e-05,1.9598703418540854e-05,1.0470965714877831e-05,65536,42677,NUTS_SL_01m_2024.shp,SI04,2021,July,7
2021-08-01,2021-09-01,-8.432669346802868e-06,9.438611596124247e-05,2.7706289137467026e-05,1.7296056959236686e-05,65536,52659,NUTS_SL_01m_2024.shp,SI04,2021,August,8
2021-09-01,2021-10-01,-9.047763342096005e-06,3.614784145611338e-05,2.1152783833118312e-05,8.245842642478063e-06,65536,48154,NUTS_SL_01m_2024.shp,SI04,2021,September,9
2021-10-01,2021-11-01,6.9484040068346076e-06,7.501980871893466e-05,3.4416833799252594e-05,1.322293542137804e-05,65536,55856,NUTS_SL_01m_2024.shp,SI04,2021,October,10
