interval_from,interval_to,o3_B0_min,o3_B0_max,o3_B0_mean,o3_B0_stDev,o3_B0_sampleCount,o3_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2020-12-01,2021-01-01,0.14633318781852722,0.15217185020446777,0.1491655057146258,0.0011665238281852643,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,December,12
2021-01-01,2021-02-01,0.15851764380931854,0.16322697699069977,0.15984155058518557,0.0006683080882739172,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,January,1
2021-02-01,2021-03-01,0.1458650529384613,0.1502133011817932,0.1479336042132717,0.0013270462812901085,65536,54821,NUTS_SL_01m_2024.shp,SI036,2021,February,2
2021-03-01,2021-04-01,0.14990055561065674,0.1555365025997162,0.1529358442751185,0.001016655180744803,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,March,3
2021-04-01,2021-05-01,0.1549883931875229,0.16219283640384674,0.15950566017945922,0.0014041931302072336,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,April,4
2021-05-01,2021-06-01,0.16220782697200775,0.16953052580356598,0.16645197284561392,0.0011938956217200768,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,May,5
2021-06-01,2021-07-01,0.14080476760864258,0.14673608541488647,0.14422977255643266,0.001189342373913751,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,June,6
2021-07-01,2021-08-01,0.13657565414905548,0.1412632018327713,0.13970003833738304,0.00079120738482375,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,July,7
2021-08-01,2021-09-01,0.14745385944843292,0.15301884710788727,0.15063519503450284,0.0009904842964173978,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,August,8
2021-09-01,2021-10-01,0.1334126591682434,0.13595859706401825,0.13505164570959932,0.0006434474413410472,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,September,9
2021-10-01,2021-11-01,0.12714339792728424,0.13240252435207367,0.12934922099595098,0.0009582289131380391,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,October,10
2021-11-01,2021-12-01,0.14313876628875732,0.14878685772418976,0.14608654354816653,0.0011745947570863016,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,November,11
2021-12-01,2022-01-01,0.12213936448097229,0.12525992095470428,0.1238397693342085,0.0007735706816628344,65536,27908,NUTS_SL_01m_2024.shp,SI036,2021,December,12
2022-01-01,2022-02-01,0.16283544898033142,0.16523292660713196,0.16441502121085214,0.0005810142868590556,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,January,1
2022-02-01,2022-03-01,0.18458369374275208,0.19198255240917206,0.18760544646452432,0.0012144240175893703,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,February,2
2022-03-01,2022-04-01,0.1630638688802719,0.16590912640094757,0.16457552891539598,0.0006054895386803853,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,March,3
2022-04-01,2022-05-01,0.15667392313480377,0.16266709566116333,0.15948132756217037,0.0012670782986290855,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,April,4
2022-05-01,2022-06-01,0.15420661866664886,0.16063980758190155,0.15706454972194508,0.0016132233483303427,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,May,5
2022-06-01,2022-07-01,0.13710953295230865,0.14142128825187683,0.14008354141268983,0.0009961678837854206,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,June,6
2022-07-01,2022-08-01,0.1404915153980255,0.14475467801094055,0.1425732682851394,0.0009934548395517352,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,July,7
2022-08-01,2022-09-01,0.13467399775981903,0.1395513415336609,0.13735439603809796,0.0009948658260866508,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,August,8
2022-09-01,2022-10-01,0.13794991374015808,0.1421343833208084,0.14028325653236534,0.0009928122315174732,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,September,9
2022-10-01,2022-11-01,0.11973979324102402,0.12324544042348862,0.12150213008989372,0.0009132100806319211,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,October,10
2022-11-01,2022-12-01,0.13691586256027222,0.14458221197128296,0.1405216896851247,0.0022169292875326737,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,November,11
2022-12-01,2023-01-01,0.1362963318824768,0.14190492033958435,0.13931332473862157,0.0011208741749616582,65536,27908,NUTS_SL_01m_2024.shp,SI036,2022,December,12
2023-01-01,2023-02-01,0.14319433271884918,0.14836479723453522,0.145848276279135,0.0012227720929230959,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,January,1
2023-02-01,2023-03-01,0.14731305837631226,0.16261087357997894,0.150396522604214,0.0018248229616316613,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,February,2
2023-03-01,2023-04-01,0.14724469184875488,0.15319812297821045,0.14972411832045926,0.0010496637152026917,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,March,3
2023-04-01,2023-05-01,0.149854838848114,0.15607692301273346,0.1531470150584741,0.0017051468703813953,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,April,4
2023-05-01,2023-06-01,0.14657431840896606,0.15090888738632202,0.14861194667239838,0.0010767127616185237,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,May,5
2023-06-01,2023-07-01,0.13764913380146027,0.1422020047903061,0.14029926667489787,0.0008891907286733994,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,June,6
2023-07-01,2023-08-01,0.14637598395347595,0.15161526203155518,0.1488455369893512,0.0011113501561901668,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,July,7
2023-08-01,2023-09-01,0.14266495406627655,0.14676128327846527,0.14486237754743497,0.0007903598887570931,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,August,8
2023-09-01,2023-10-01,0.12347139418125153,0.12862113118171692,0.12611138830393534,0.0011285742136636556,65536,29221,NUTS_SL_01m_2024.shp,SI036,2023,September,9
2023-10-01,2023-11-01,0.14193174242973328,0.14696654677391052,0.14471761804013428,0.0011386028179200993,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,October,10
2023-11-01,2023-12-01,0.13320019841194153,0.13668693602085114,0.13496815460639253,0.000821962442125369,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,November,11
2023-12-01,2024-01-01,0.12933216989040375,0.13344979286193848,0.1318736411884562,0.0007743886400485762,65536,27908,NUTS_SL_01m_2024.shp,SI036,2023,December,12
2018-04-01,2018-05-01,0.14638397097587585,0.1527853012084961,0.1501911988989166,0.0012877747149289793,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,April,4
2018-05-01,2018-06-01,0.13812725245952606,0.14724385738372803,0.14238965046006408,0.0018794943606484846,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,May,5
2018-06-01,2018-07-01,0.14789816737174988,0.15535762906074524,0.1525192670056687,0.0015378114792062002,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,June,6
2018-07-01,2018-08-01,0.13887600600719452,0.14149706065654755,0.14019081403890385,0.0005855704034351725,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,July,7
2018-08-01,2018-09-01,0.13516411185264587,0.13923974335193634,0.13710529978399605,0.0008178973962776031,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,August,8
2018-09-01,2018-10-01,0.12627072632312775,0.13062132894992828,0.12827146841130327,0.0007469920263901107,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,September,9
2018-10-01,2018-11-01,0.12799498438835144,0.13159382343292236,0.12973182339595637,0.000767993816318969,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,October,10
2018-11-01,2018-12-01,0.13095268607139587,0.13528157770633698,0.13328432874839177,0.0007971107370298615,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,November,11
2018-12-01,2019-01-01,0.14759628474712372,0.15370024740695953,0.15063944527321596,0.0012958235447405402,65536,25929,NUTS_SL_01m_2024.shp,SI037,2018,December,12
2019-01-01,2019-02-01,0.17687340080738068,0.18366718292236328,0.18018547193596066,0.0010755911884364588,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,January,1
2019-02-01,2019-03-01,0.12680014967918396,0.13133282959461212,0.12915710293878277,0.0008791242000046317,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,February,2
2019-03-01,2019-04-01,0.15889281034469604,0.16406354308128357,0.16198327469183754,0.0009935015283452809,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,March,3
2019-04-01,2019-05-01,0.15929031372070312,0.16704970598220825,0.1636334008002958,0.0014949754920915042,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,April,4
2019-05-01,2019-06-01,0.15383084118366241,0.16111959517002106,0.1587403787057671,0.0012370760289979153,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,May,5
2019-06-01,2019-07-01,0.14112557470798492,0.14784586429595947,0.1449185031897604,0.0009677006920674485,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,June,6
2019-07-01,2019-08-01,0.13566738367080688,0.14490754902362823,0.13985869887508404,0.0017821084197448265,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,July,7
2019-08-01,2019-09-01,0.1297921985387802,0.13395778834819794,0.13221657111329188,0.0007840933248427148,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,August,8
2019-09-01,2019-10-01,0.12160485237836838,0.12502558529376984,0.1233130453464021,0.0006954383522014675,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,September,9
2019-10-01,2019-11-01,0.13474218547344208,0.14062459766864777,0.13720060905043033,0.0010197436919052653,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,October,10
2019-11-01,2019-12-01,0.11937729269266129,0.12486683577299118,0.12180886278461536,0.000999161879391057,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,November,11
2019-12-01,2020-01-01,0.13491632044315338,0.14037424325942993,0.13792098219720453,0.0010548863803701667,65536,25929,NUTS_SL_01m_2024.shp,SI037,2019,December,12
2020-01-01,2020-02-01,0.13564112782478333,0.13929849863052368,0.1376616224350466,0.000918092429908613,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,January,1
2020-02-01,2020-03-01,0.1323653906583786,0.1373925358057022,0.13509295011901892,0.000973711585468871,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,February,2
2020-03-01,2020-04-01,0.18087667226791382,0.19116927683353424,0.18754080486208238,0.0021612070730108015,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,March,3
2020-04-01,2020-05-01,0.15218177437782288,0.15718168020248413,0.15448585155302086,0.001092331526390707,65536,27671,NUTS_SL_01m_2024.shp,SI037,2020,April,4
2020-05-01,2020-06-01,0.1537662297487259,0.15924426913261414,0.1566724470161516,0.0008957042199013299,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,May,5
2020-06-01,2020-07-01,0.13418245315551758,0.14199309051036835,0.13935294413189173,0.0012789236934558261,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,June,6
2020-07-01,2020-08-01,0.12689970433712006,0.13604415953159332,0.13159205369589397,0.001767079421669296,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,July,7
2020-08-01,2020-09-01,0.13726624846458435,0.14015115797519684,0.13854576663835597,0.0006196516721092649,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,August,8
2020-09-01,2020-10-01,0.12308316677808762,0.12926168739795685,0.12644008186399197,0.0011122426412535458,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,September,9
2020-10-01,2020-11-01,0.12236563116312027,0.12731821835041046,0.12510999629345937,0.0009460561558621691,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,October,10
2020-11-01,2020-12-01,0.13125672936439514,0.1354527324438095,0.13281679782416264,0.0009550927880323172,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,November,11
2020-12-01,2021-01-01,0.14684991538524628,0.15313974022865295,0.15001568009865557,0.0009633444539474548,65536,25929,NUTS_SL_01m_2024.shp,SI037,2020,December,12
2021-01-01,2021-02-01,0.15758095681667328,0.16139966249465942,0.15944771877445926,0.0007313995952702411,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,January,1
2021-02-01,2021-03-01,0.13785846531391144,0.1502133011817932,0.1431482737264817,0.0024655790096965143,65536,26460,NUTS_SL_01m_2024.shp,SI037,2021,February,2
2021-03-01,2021-04-01,0.15085771679878235,0.15639302134513855,0.1536320009777118,0.0011057985103267122,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,March,3
2021-04-01,2021-05-01,0.15593937039375305,0.16269038617610931,0.15919511161569022,0.0014730489625207992,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,April,4
2021-05-01,2021-06-01,0.16152630746364594,0.16978228092193604,0.1656723402994177,0.0017606908785091928,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,May,5
2021-06-01,2021-07-01,0.13978084921836853,0.14679209887981415,0.14407880205054185,0.0013536865502190316,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,June,6
2021-07-01,2021-08-01,0.13375091552734375,0.14176613092422485,0.13866927207410243,0.0012409723613832212,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,July,7
2021-08-01,2021-09-01,0.14388996362686157,0.15219922363758087,0.14898810956571557,0.0016613314086341478,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,August,8
2021-09-01,2021-10-01,0.13146887719631195,0.13595859706401825,0.13366066689946612,0.0009696992598663776,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,September,9
2021-10-01,2021-11-01,0.12719567120075226,0.1331196427345276,0.1298615786564373,0.0011759474747226506,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,October,10
2021-11-01,2021-12-01,0.13972938060760498,0.14823642373085022,0.1444491765234228,0.00140864468478143,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,November,11
2021-12-01,2022-01-01,0.12122442573308945,0.12577572464942932,0.12354993014108615,0.0008073924359591882,65536,25929,NUTS_SL_01m_2024.shp,SI037,2021,December,12
2022-01-01,2022-02-01,0.16144075989723206,0.1659727543592453,0.1636336514401832,0.0008924782996414893,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,January,1
2022-02-01,2022-03-01,0.1783488541841507,0.18939396739006042,0.18460800659240567,0.002400329088345176,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,February,2
2022-03-01,2022-04-01,0.1631363332271576,0.16945426166057587,0.16540276681440544,0.0013705462672351117,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,March,3
2022-04-01,2022-05-01,0.15597409009933472,0.16284136474132538,0.159337124256018,0.001322138094282864,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,April,4
2022-05-01,2022-06-01,0.15182699263095856,0.16032491624355316,0.15691798459557368,0.0016822001824147157,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,May,5
2022-06-01,2022-07-01,0.1359449177980423,0.14178566634655,0.13927045274634597,0.0012998434152195664,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,June,6
2022-07-01,2022-08-01,0.13794319331645966,0.1432924121618271,0.14095465892935083,0.0010724394843813847,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,July,7
2022-08-01,2022-09-01,0.13340604305267334,0.13955305516719818,0.13588599350054875,0.0011705383823828919,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,August,8
2022-09-01,2022-10-01,0.13619956374168396,0.14244693517684937,0.13945101864180118,0.0013460732437735232,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,September,9
2022-10-01,2022-11-01,0.11807312071323395,0.12267317622900009,0.1203118376560825,0.0010021002859236497,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,October,10
2022-11-01,2022-12-01,0.14026525616645813,0.14465707540512085,0.1424792132970522,0.0010451032034572382,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,November,11
2022-12-01,2023-01-01,0.13473308086395264,0.14252065122127533,0.13788684454398997,0.0012088440133788748,65536,25929,NUTS_SL_01m_2024.shp,SI037,2022,December,12
2023-01-01,2023-02-01,0.1421254724264145,0.14790795743465424,0.14516118400811456,0.001045667537675672,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,January,1
2023-02-01,2023-03-01,0.14731305837631226,0.16444408893585205,0.1533528092997382,0.003137468291794939,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,February,2
2023-03-01,2023-04-01,0.14531809091567993,0.15129446983337402,0.14891256938055644,0.0011984348323127118,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,March,3
2023-04-01,2023-05-01,0.14835284650325775,0.15603187680244446,0.15176287186285256,0.0015474602391329503,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,April,4
2023-05-01,2023-06-01,0.14603160321712494,0.15090888738632202,0.148129638516858,0.00097870606941349,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,May,5
2023-06-01,2023-07-01,0.13563172519207,0.14184090495109558,0.13917761908246715,0.000991240731392008,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,June,6
2023-07-01,2023-08-01,0.14689350128173828,0.15175879001617432,0.14943285852081586,0.0010530969219983335,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,July,7
2023-08-01,2023-09-01,0.1409647911787033,0.14676128327846527,0.14446924658919263,0.0009918724104595008,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,August,8
2023-09-01,2023-10-01,0.12361227720975876,0.12858638167381287,0.1260326774835321,0.0008921699965070195,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,September,9
2023-10-01,2023-11-01,0.14193174242973328,0.15068277716636658,0.1466132975531795,0.0015007815645494426,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,October,10
2023-11-01,2023-12-01,0.1327926069498062,0.13616323471069336,0.13453117773065848,0.0006810174490555336,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,November,11
2023-12-01,2024-01-01,0.13037796318531036,0.13414990901947021,0.1320545706338986,0.0008138053609666615,65536,25929,NUTS_SL_01m_2024.shp,SI037,2023,December,12
2018-04-01,2018-05-01,0.14554394781589508,0.15194176137447357,0.14879456866623814,0.001573907138025376,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,April,4
2018-05-01,2018-06-01,0.13729074597358704,0.14520689845085144,0.14133345451563406,0.0015433077150417405,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,May,5
2018-06-01,2018-07-01,0.14957986772060394,0.1535637080669403,0.15204124286444512,0.0008385809074010852,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,June,6
2018-07-01,2018-08-01,0.13989093899726868,0.1423337608575821,0.14072318678747134,0.0006399479154069538,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,July,7
2018-08-01,2018-09-01,0.1361863613128662,0.1383843719959259,0.13744632140275792,0.0005235264317713625,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,August,8
2018-09-01,2018-10-01,0.12577098608016968,0.12981171905994415,0.12774341014735846,0.0008481188906035317,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,September,9
2018-10-01,2018-11-01,0.1280260533094406,0.13123196363449097,0.12976838618283024,0.0007470304338773395,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,October,10
2018-11-01,2018-12-01,0.13222342729568481,0.13469894230365753,0.13335406942548142,0.0006343612992611948,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,November,11
2018-12-01,2019-01-01,0.14625099301338196,0.15078270435333252,0.14846413152083265,0.0009651145068747513,65536,16372,NUTS_SL_01m_2024.shp,SI038,2018,December,12
2019-01-01,2019-02-01,0.17599335312843323,0.18054750561714172,0.17788593529334706,0.0011019358812432844,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,January,1
2019-02-01,2019-03-01,0.12646940350532532,0.13060054183006287,0.12914868504761828,0.000847772787878494,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,February,2
2019-03-01,2019-04-01,0.15955285727977753,0.16318178176879883,0.16157113411064078,0.0007866114319740295,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,March,3
2019-04-01,2019-05-01,0.15597690641880035,0.16149193048477173,0.15801018633850927,0.000973225569857058,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,April,4
2019-05-01,2019-06-01,0.1519007682800293,0.15645110607147217,0.15385392607628484,0.0009358577686863055,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,May,5
2019-06-01,2019-07-01,0.14235444366931915,0.1467420607805252,0.14455869260754967,0.0007344336161815131,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,June,6
2019-07-01,2019-08-01,0.13524489104747772,0.1437615007162094,0.13893959047618962,0.0017448200690857753,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,July,7
2019-08-01,2019-09-01,0.12781697511672974,0.13455849885940552,0.13218428027216675,0.0010390890185021356,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,August,8
2019-09-01,2019-10-01,0.12181976437568665,0.12426198273897171,0.12285535033471355,0.00048530356366648965,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,September,9
2019-10-01,2019-11-01,0.13464009761810303,0.14075098931789398,0.1375357494929351,0.001419479367209054,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,October,10
2019-11-01,2019-12-01,0.11665095388889313,0.12314579635858536,0.12055613385131084,0.0011013889117382385,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,November,11
2019-12-01,2020-01-01,0.13557349145412445,0.1395827978849411,0.13741269669975334,0.0007959966843046433,65536,16372,NUTS_SL_01m_2024.shp,SI038,2019,December,12
2020-01-01,2020-02-01,0.13444460928440094,0.13797196745872498,0.13658474800336423,0.0007270005099528361,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,January,1
2020-02-01,2020-03-01,0.13014604151248932,0.13706621527671814,0.13404526473481262,0.0012906174598567293,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,February,2
2020-03-01,2020-04-01,0.1854284703731537,0.19130100309848785,0.18867372967634313,0.0011970946699760062,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,March,3
2020-04-01,2020-05-01,0.1519528180360794,0.15773601830005646,0.15521698749930407,0.0013441883113002357,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,April,4
2020-05-01,2020-06-01,0.15269885957241058,0.15977126359939575,0.15664253686693239,0.0013183149220448826,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,May,5
2020-06-01,2020-07-01,0.1328480988740921,0.14113351702690125,0.13739428370942622,0.0021326671202100728,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,June,6
2020-07-01,2020-08-01,0.1297210305929184,0.13515038788318634,0.13193999627941314,0.0011647657423680248,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,July,7
2020-08-01,2020-09-01,0.1374954730272293,0.14100639522075653,0.13930001085651703,0.000725206501782522,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,August,8
2020-09-01,2020-10-01,0.12346199154853821,0.1281772404909134,0.12591921254921407,0.0009923498444185763,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,September,9
2020-10-01,2020-11-01,0.12358240783214569,0.127811998128891,0.1256235447329533,0.0008370119986310837,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,October,10
2020-11-01,2020-12-01,0.13128744065761566,0.13441582024097443,0.13246064510106464,0.0006702705533353989,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,November,11
2020-12-01,2021-01-01,0.1461329162120819,0.1513107717037201,0.14935215834757756,0.001086306378132435,65536,16372,NUTS_SL_01m_2024.shp,SI038,2020,December,12
2021-01-01,2021-02-01,0.15718944370746613,0.1613030582666397,0.15946277374249007,0.0008636969909401233,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,January,1
2021-02-01,2021-03-01,0.13493891060352325,0.14388664066791534,0.13923409405482423,0.0023089556612447323,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,February,2
2021-03-01,2021-04-01,0.1511983424425125,0.15706633031368256,0.15423599564096066,0.0009935304459030285,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,March,3
2021-04-01,2021-05-01,0.1516558825969696,0.16413232684135437,0.16043794846986423,0.002393294172354126,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,April,4
2021-05-01,2021-06-01,0.16153568029403687,0.16578012704849243,0.16380690971815065,0.00094245311440272,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,May,5
2021-06-01,2021-07-01,0.14361074566841125,0.1479119062423706,0.14587435022132264,0.0009928534658947919,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,June,6
2021-07-01,2021-08-01,0.1340099275112152,0.14238467812538147,0.13809006301529028,0.001421057697149983,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,July,7
2021-08-01,2021-09-01,0.14358249306678772,0.15206660330295563,0.1481260909930687,0.0013824755928725076,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,August,8
2021-09-01,2021-10-01,0.13146887719631195,0.134791299700737,0.13362280475407012,0.0006360100429544236,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,September,9
2021-10-01,2021-11-01,0.12648136913776398,0.13098929822444916,0.12855610569734796,0.000956790539726067,65536,16377,NUTS_SL_01m_2024.shp,SI038,2021,October,10
2021-11-01,2021-12-01,0.1393904685974121,0.14450675249099731,0.14209781607188415,0.0011362347961289372,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,November,11
2021-12-01,2022-01-01,0.12201729416847229,0.12593835592269897,0.12369130116106762,0.0008590400620865839,65536,16372,NUTS_SL_01m_2024.shp,SI038,2021,December,12
2022-01-01,2022-02-01,0.1624588668346405,0.16582050919532776,0.16401690893228757,0.0007743468165456029,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,January,1
2022-02-01,2022-03-01,0.17391934990882874,0.18103760480880737,0.17718490450809407,0.0012170884124069312,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,February,2
2022-03-01,2022-04-01,0.16346342861652374,0.16810242831707,0.1659160567154013,0.0012233767209587,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,March,3
2022-04-01,2022-05-01,0.15637372434139252,0.16157060861587524,0.1585091831443392,0.0010611804423082444,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,April,4
2022-05-01,2022-06-01,0.15152037143707275,0.15879394114017487,0.1548614704623948,0.001654780411724933,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,May,5
2022-06-01,2022-07-01,0.13560129702091217,0.14151223003864288,0.1394641450715025,0.0010741550316449417,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,June,6
2022-07-01,2022-08-01,0.13747017085552216,0.14128170907497406,0.13921082585646416,0.0010532221900261488,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,July,7
2022-08-01,2022-09-01,0.13213086128234863,0.1368923932313919,0.1343508990822922,0.0009605968266898353,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,August,8
2022-09-01,2022-10-01,0.13785585761070251,0.14336146414279938,0.14090642193699765,0.0009632039843963682,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,September,9
2022-10-01,2022-11-01,0.11807312071323395,0.12147741764783859,0.11958862937663664,0.0007865623165039725,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,October,10
2022-11-01,2022-12-01,0.1403605341911316,0.1450568437576294,0.1430171181691568,0.000973768611249344,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,November,11
2022-12-01,2023-01-01,0.13279815018177032,0.1390874832868576,0.13594507943399442,0.0008843119217636137,65536,16372,NUTS_SL_01m_2024.shp,SI038,2022,December,12
2023-01-01,2023-02-01,0.1423129141330719,0.14856499433517456,0.14532231006563037,0.0012525102481015184,65536,16372,NUTS_SL_01m_2024.shp,SI038,2023,January,1
